AES-128,1173,516,485,485,485,484,485,485,485,485,484,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,484,485,485,485,485,484,485,485,485,485,484,485,485,485,485,488,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,484,485,485,485,485,484,485,485,485,485,484,485,485,485,485,484,485,485,485,485,484,485,485,485,485,484,485,485
AES-192,567,531,531,531,532,532,531,531,531,532,532,531,531,531,532,532,531,531,531,532,532,531,531,531,532,532,531,531,531,532,532,531,531,531,532,532,531,531,531,532,532,531,531,531,532,532,531,531,531,532,532,531,531,531,532,532,531,531,531,532,532,531,531,531,532,532,531,531,531,532,532,531,531,531,532,532,531,531,531,532,532,531,531,531,532,532,531,531,531,532,532,531,531,531,532,532,531,531,531,532
AES-256,627,591,591,591,591,592,592,592,592,591,591,591,591,591,591,592,592,592,592,591,591,591,591,591,591,592,592,592,592,591,591,591,591,591,591,592,592,592,592,591,591,591,591,591,591,592,592,592,592,591,591,591,591,591,591,592,592,592,592,591,591,591,591,591,591,592,592,592,592,591,591,591,591,591,591,592,592,592,592,591,591,591,591,591,591,592,592,592,592,591,591,591,591,591,591,592,592,592,592,591
